File Name,Country,Topic,Learners' Prof.,Editor,Tokens,A (Added),D (Deleted),A+D,Tokens,Content (/12),Organization (/12),Vocabulary (/12),Language Use (/12),Mechanics (/12),Total 1 (%),Total 2 (Weighted %),Code,Sex,Age,Grade/Degree,Yrs of Stay (< Yrs),Major,Acad. Genre,Prof. Test,Score,Vocab Size Test,CEFR,INTM,INSM,INTM+INSM,INTM-INSM,Primary,Secondary,College,Inschool,Outschool,Listening,Reading,Speaking,Writing,NS,Pronunciation,Presentation,EssayW,,Content,,,,,,,,,,,,,,
W_KOR_SMK0_035_B1_2_EDIT.txt,KOR,SMK,B1_2,NH,204,12,8,20,202,11,10,9,8,9,78.3,76.3,W_KOR_035,F,23,4,N/A,English,Humanities,N/A,N/A,36,B1_2,4.67,6,10.67,-1.33,3,3.5,3.63,3.44,3.56,3.25,4.75,2.5,3.75,4,4,3,1,,,,,,,,,,,,,,,,
W_KOR_SMK0_037_B1_2_EDIT.txt,KOR,SMK,B1_2,NH,217,61,46,107,212,8,10,6,7,7,63.3,61.3,W_KOR_037,M,20,1,N/A,English,Humanities,N/A,N/A,40,B1_2,4.67,5.33,10,-0.66,2,4.5,4.75,4.67,4,4.25,5.25,3.5,5.5,5,5,4,2,,,,,,,,,,,,,,,,
W_KOR_SMK0_056_B2_0_EDIT.txt,KOR,SMK,B2_0,NH,248,28,19,47,241,3,1,9,8,8,48.3,40.8,W_KOR_056,F,23,4,N/A,English,Humanities,TOEIC,865,37,B2_0,4.83,5.33,10.16,-0.5,3.5,2.75,2.5,3,2.44,3,3,2.25,2.25,5,4,3,3,,,,,,,,,,,,,,,,
W_KOR_SMK0_057_B2_0_EDIT.txt,KOR,SMK,B2_0,NH,227,49,39,88,231,9,7,5,6,6,55,55,W_KOR_057,M,26,3,N/A,Business,Social Sciences,TOEIC,790,42,B2_0,2.83,2.83,5.66,0,3.5,3,3.38,3.22,3.22,3.75,3.25,3,2.75,3,3,3,3,,,,,,,,,,,,,,,,
W_KOR_SMK0_075_B2_0_EDIT.txt,KOR,SMK,B2_0,NH,241,21,17,38,242,3,10,12,11,11,78.3,67.1,W_KOR_075,M,20,1,N/A,English,Humanities,TEPS,710,38,B2_0,4,4.67,8.67,-0.67,4.5,4.38,4.38,4.11,4.67,5,4,5.25,3.25,6,6,6,5,,,,,,,,,,,,,,,,
W_KOR_SMK0_079_B2_0_EDIT.txt,KOR,SMK,B2_0,NH,203,8,7,15,200,10,9,8,8,9,73.3,70.4,W_KOR_079,M,29,4,N/A,Trade,Social Sciences,TOEIC,835,38,B2_0,5.83,5.67,11.5,0.16,1,1,4,2.33,2.33,2.5,2.5,2.5,2.5,6,6,6,6,,,,,,,,,,,,,,,,
W_KOR_SMK0_095_B2_0_EDIT.txt,KOR,SMK,B2_0,NH,210,21,12,33,202,7,5,7,8,8,58.3,54.2,W_KOR_095,M,26,4,N/A,Business,Social Sciences,TOEIC,830,47,B2_0,4.33,5.33,9.66,-1,1,2,5.38,3.56,3.22,4.5,4.5,3.25,2.5,6,6,3,1,,,,,,,,,,,,,,,,
W_KOR_SMK0_114_B2_0_EDIT.txt,KOR,SMK,B2_0,NH,206,50,39,89,200,3,7,6,5,6,45,40,W_KOR_114,F,23,3,N/A,Education,Humanities,TOEIC,805,33,B2_0,5.5,5,10.5,0.5,1,1.25,3.63,2.78,1.78,2.25,2.75,2.25,2.5,6,5,3,1,,,,,,,,,,,,,,,,
W_KOR_SMK0_116_B2_0_EDIT.txt,KOR,SMK,B2_0,NH,304,43,33,76,297,3,8,6,6,6,48.3,43.3,W_KOR_116,M,26,4,N/A,Education,Humanities,TOEIC,800,45,B2_0,4.83,4.5,9.33,0.33,3.5,3.25,5,4.22,3.89,4,4.25,4.25,4,3,4,4,4,,,,,,,,,,,,,,,,
W_KOR_SMK0_178_A2_0_EDIT.txt,KOR,SMK,A2_0,MH,211,42,27,69,209,8,8,8,7,7,63.3,61.3,W_KOR_178,F,22,3,N/A,Education,Humanities,TOEIC,480,36,A2_0,4,5.33,9.33,-1.33,3,2.25,4.25,3.89,2.56,3.75,3.75,2.75,2.75,5,4,4,4,,,,,,,,,,,,,,,,
W_KOR_SMK0_193_A2_0_EDIT.txt,KOR,SMK,A2_0,MH,210,50,37,87,205,8,8,8,6,7,61.7,59.6,W_KOR_193,M,23,4,N/A,English,Humanities,TOEIC,400,26,A2_0,5.67,4.5,10.17,1.17,1,3,2.75,2.78,2.56,5,3.25,1.25,2,1,4,4,3,,,,,,,,,,,,,,,,
W_KOR_SMK0_210_B1_1_EDIT.txt,KOR,SMK,B1_1,MH,216,27,16,43,211,8,7,8,9,8,66.7,63.3,W_KOR_210,F,23,4,N/A,Education,Humanities,N/A,N/A,35,B1_1,4.33,5,9.33,-0.67,2,2,2.63,2.44,2.11,2.75,3,2,1.5,5,5,1,1,,,,,,,,,,,,,,,,
W_KOR_SMK0_229_A2_0_EDIT.txt,KOR,SMK,A2_0,MH,202,50,38,88,212,6,6,6,6,6,50,47.5,W_KOR_229,F,26,4,N/A,Design,Humanities,N/A,N/A,23,A2_0,3.5,3.33,6.83,0.17,2,2.13,2.38,2.67,1.78,2.75,2.5,1.75,2,1,1,1,1,,,,,,,,,,,,,,,,
W_KOR_SMK0_236_B1_1_EDIT.txt,KOR,SMK,B1_1,MH,201,26,25,51,206,7,7,7,6,7,56.7,53.8,W_KOR_236,F,22,1,N/A,Linguistics,Humanities,N/A,N/A,31,B1_1,5,4.67,9.67,0.33,4,3.63,4.13,3.67,4.11,4.75,4.5,3,3.25,6,2,6,4,,,,,,,,,,,,,,,,
W_KOR_SMK0_267_A2_0_EDIT.txt,KOR,SMK,A2_0,MH,182,39,29,68,181,6,6,7,6,7,53.3,49.6,W_KOR_267,F,23,2,N/A,Chinese,Humanities,N/A,N/A,22,A2_0,3.67,4.17,7.84,-0.5,1,2.75,2.13,2.67,1.89,2.5,4,1.5,1.75,1,2,4,3,,,,,,,,,,,,,,,,
W_KOR_SMK0_295_B1_2_EDIT.txt,KOR,SMK,B1_2,MH,311,30,30,60,312,6,6,11,10,10,71.7,64.2,W_KOR_295,M,21,1,N/A,Music,Humanities,N/A,N/A,43,B1_2,3.17,4.83,8,-1.66,4.5,2.5,4.13,4,2.89,3.5,3.5,2.5,3.75,3,5,4,4,,,,,,,,,,,,,,,,
W_KOR_SMK0_296_A2_0_EDIT.txt,KOR,SMK,A2_0,MH,195,36,21,57,193,8,8,9,10,9,73.3,68.8,W_KOR_296,M,21,1,N/A,Law,Social Sciences,TOEIC,400,27,A2_0,1.67,5,6.67,-3.33,3.5,2.63,3.38,3.44,2.67,3.25,3.75,2,3,5,5,6,4,,,,,,,,,,,,,,,,
W_KOR_SMK0_299_B1_2_EDIT.txt,KOR,SMK,B1_2,MH,195,50,34,84,188,8,8,8,8,8,66.7,63.3,W_KOR_299,F,20,1,N/A,Chemistry,Sciences & Technology,N/A,N/A,38,B1_2,3.17,5.83,9,-2.66,1.5,4.13,2.13,3.44,2.44,3,4,2,3.5,3,2,2,2,,,,,,,,,,,,,,,,
W_IDN_PTJ0_001_B1_1_EDIT.txt,IDN,PTJ,B1_1,JES,201,48,44,92,263,9,9,7,7,6,63.3,63.3,W_IDN_001,M,22,7,N/A,Information Technology,Sciences & Technology,TOEFL (PBT),507,33,B1_1,5.5,4.17,9.67,1.33,3,3.63,3.75,3,4.22,4.5,4.5,2.75,3,4,3,3,3,,,,,,,,,,,,,,,,
W_IDN_PTJ0_002_B1_1_EDIT.txt,IDN,PTJ,B1_1,JES,228,38,40,78,218,10,10,8,7,8,71.7,70,W_IDN_002,F,18,1,N/A,Business,Social Sciences,N/A,N/A,31,B1_1,5.33,4.67,10,0.66,2.5,4,3.88,4.67,2.89,4.5,4.25,4,3,2,5,5,5,,,,,,,,,,,,,,,,
W_IDN_PTJ0_003_B1_1_EDIT.txt,IDN,PTJ,B1_1,JES,184,53,51,104,247,6,7,6,6,7,53.3,49.6,W_IDN_003,M,19,2,N/A,Engineering,Sciences & Technology,N/A,N/A,31,B1_1,4.17,4.5,8.67,-0.33,3,3.25,3.5,3.56,3.11,3.5,3.5,3,3.5,2,3,3,4,,,,,,,,,,,,,,,,
W_IDN_PTJ0_004_B1_1_EDIT.txt,IDN,PTJ,B1_1,JES,223,22,26,48,202,6,6,6,6,6,50,47.5,W_IDN_004,F,19,1,N/A,Business,Social Sciences,N/A,N/A,32,B1_1,3.17,4.17,7.34,-1,4.5,3.88,5.5,4.89,4.44,4.5,4.75,4.25,5.25,3,4,5,6,,,,,,,,,,,,,,,,
W_IDN_PTJ0_005_B1_1_EDIT.txt,IDN,PTJ,B1_1,JES,202,58,40,98,216,9,9,8,7,8,68.3,65.8,W_IDN_005,F,20,2,N/A,Engineering,Sciences & Technology,N/A,N/A,33,B1_1,4.67,4.5,9.17,0.17,4.5,4.5,4.75,5.11,4.11,5,3.75,5.25,4.5,6,5,5,5,,,,,,,,,,,,,,,,
W_IDN_PTJ0_007_B1_1_EDIT.txt,IDN,PTJ,A2_0,JES,252,55,48,103,215,7,6,6,6,6,51.7,50,W_IDN_007,F,18,1,N/A,English,Humanities,N/A,N/A,26,B1_1,4.5,4.33,8.83,0.17,2,3.75,5.38,4.56,4,5,4.75,4.5,4,6,4,5,5,,,,,,,,,,,,,,,,
W_IDN_PTJ0_008_A2_0_EDIT.txt,IDN,PTJ,B1_2,JES,216,51,50,101,260,11,10,9,7,8,75,74.2,W_IDN_008,F,22,4,N/A,Engineering,Sciences & Technology,TOEFL (PBT),460,38,A2_0,4.17,5.17,9.34,-1,5,4.5,4.63,4.78,4.44,5,4.5,4.25,4.5,4,4,5,4,,,,,,,,,,,,,,,,
W_IDN_PTJ0_009_B1_2_EDIT.txt,IDN,PTJ,B1_1,JES,243,44,37,81,215,8,9,9,8,8,70,66.7,W_IDN_009,F,18,1,N/A,Information Technology,Sciences & Technology,N/A,N/A,43,B1_2,5.5,4.5,10,1,2,3,2.63,2.67,2.78,3,3.5,2,2.75,4,5,3,4,,,,,,,,,,,,,,,,
W_IDN_PTJ0_011_B1_1_EDIT.txt,IDN,PTJ,B1_1,JES,266,59,38,97,226,6,6,6,6,7,51.7,47.9,W_IDN_011,M,20,2,N/A,English,Humanities,N/A,N/A,25,B1_1,5.17,4.33,9.5,0.84,3.5,3,3.63,3.44,3.22,3.75,3.5,3,3,3,3,4,5,,,,,,,,,,,,,,,,
W_IDN_PTJ0_012_B1_1_EDIT.txt,IDN,PTJ,B1_1,JES,258,55,50,105,285,8,8,7,6,7,60,57.9,W_IDN_012,M,20,2,N/A,Engineering,Sciences & Technology,N/A,N/A,30,B1_1,5.33,4.17,9.5,1.16,3,2.75,2.88,3.11,2.56,3.5,3.5,2,2.25,2,3,2,3,,,,,,,,,,,,,,,,
W_IDN_PTJ0_013_B1_1_EDIT.txt,IDN,PTJ,B1_1,JES,203,61,46,107,246,8,8,7,7,8,63.3,60,W_IDN_013,M,19,2,N/A,Engineering,Sciences & Technology,N/A,N/A,30,B1_1,5,5.33,10.33,-0.33,4,3.88,4.38,4.11,4.11,4.5,5.5,3.5,3,3,4,4,4,,,,,,,,,,,,,,,,
W_IDN_PTJ0_014_B1_1_EDIT.txt,IDN,PTJ,B1_2,JES,249,44,36,80,201,7,7,7,6,7,56.7,53.8,W_IDN_014,M,21,3,N/A,Communication,Humanities,N/A,N/A,28,B1_1,4.67,5.33,10,-0.66,5,4.5,5,4.56,5,4.75,4.75,5,4.5,6,6,6,6,,,,,,,,,,,,,,,,
W_IDN_PTJ0_015_B1_2_EDIT.txt,IDN,PTJ,A2_0,JES,202,45,39,84,248,11,11,10,10,11,88.3,83.8,W_IDN_015,M,19,1,N/A,Business,Social Sciences,N/A,N/A,44,B1_2,5,5,10,0,3.5,3.5,4.63,4.33,3.67,4.25,4.5,3.25,4.25,6,4,4,4,,,,,,,,,,,,,,,,
W_IDN_PTJ0_017_A2_0_EDIT.txt,IDN,PTJ,B1_2,JES,253,51,42,93,217,8,7,6,6,6,55,54.2,W_IDN_017,F,18,1,N/A,Arabic,Humanities,N/A,N/A,17,A2_0,4.67,3,7.67,1.67,3.5,4.88,4.63,4.67,4.56,5,5,4.25,4.75,2,6,6,5,,,,,,,,,,,,,,,,
W_IDN_PTJ0_020_B1_2_EDIT.txt,IDN,PTJ,B1_2,JES,214,57,46,103,239,9,9,8,7,8,68.3,65.8,W_IDN_020,F,18,1,N/A,Accounting,Social Sciences,N/A,N/A,44,B1_2,5.83,5.83,11.66,0,1,4.38,3.88,3.33,4.22,4.75,4.5,3.25,4,4,6,4,4,,,,,,,,,,,,,,,,
W_IDN_PTJ0_021_B1_2_EDIT.txt,IDN,PTJ,A2_0,JES,223,34,26,60,206,9,9,8,8,8,70,67.5,W_IDN_021,M,21,3,N/A,Management,Social Sciences,N/A,N/A,36,B1_2,4.33,5.5,9.83,-1.17,2,3,3.25,4,2,3.25,3.25,3,3,4,4,3,4,,,,,,,,,,,,,,,,
W_IDN_PTJ0_022_A2_0_EDIT.txt,IDN,PTJ,A2_0,JES,186,64,59,123,251,8,7,6,6,6,55,54.2,W_IDN_022,F,18,1,N/A,English,Humanities,N/A,N/A,16,A2_0,5.5,5.83,11.33,-0.33,3.5,3.63,3.63,3.89,3.33,4.25,3.25,3.25,3.75,6,5,4,4,,,,,,,,,,,,,,,,
W_IDN_PTJ0_023_A2_0_EDIT.txt,IDN,PTJ,B1_2,JES,204,39,31,70,200,9,9,7,6,7,63.3,62.1,W_IDN_023,F,18,1,N/A,Arabic,Humanities,N/A,N/A,22,A2_0,4.83,5.17,10,-0.34,4,4.88,4.63,4.78,4.56,5,4.75,4.5,4.75,2,6,6,5,,,,,,,,,,,,,,,,
W_IDN_PTJ0_024_B1_2_EDIT.txt,IDN,PTJ,A2_0,JES,199,27,19,46,205,11,11,11,10,11,90,85.4,W_IDN_024,F,18,1,N/A,English,Humanities,N/A,N/A,42,B1_2,4.83,5.33,10.16,-0.5,4.5,4.25,6,5.22,4.89,5.25,5.25,5,5,6,6,6,6,,,,,,,,,,,,,,,,
W_IDN_PTJ0_025_A2_0_EDIT.txt,IDN,PTJ,B1_2,JES,204,46,38,84,209,8,9,9,8,9,71.7,67.1,W_IDN_025,M,18,1,N/A,Engineering,Sciences & Technology,N/A,N/A,20,A2_0,3,3,6,0,2,3.5,4,3.78,3.33,3.75,3.75,3.75,3.75,3,3,3,3,,,,,,,,,,,,,,,,
W_IDN_PTJ0_027_B1_2_EDIT.txt,IDN,PTJ,B1_2,JES,252,33,35,68,211,9,9,8,8,9,71.7,67.9,W_IDN_027,M,18,1,N/A,Informatics,Sciences & Technology,N/A,N/A,38,B1_2,4.5,5.17,9.67,-0.67,2,3.25,2.63,2.33,3.33,3.5,2.75,2.75,2.75,3,3,3,3,,,,,,,,,,,,,,,,
W_IDN_PTJ0_031_B1_2_EDIT.txt,IDN,PTJ,B1_2,JES,222,42,42,84,261,10,9,9,8,8,73.3,71.7,W_IDN_031,M,19,1,N/A,Business,Social Sciences,N/A,N/A,40,B1_2,4.5,4.83,9.33,-0.33,4,4,4.25,4.33,3.89,3.75,5,3.5,4.25,6,5,6,5,,,,,,,,,,,,,,,,
W_IDN_PTJ0_033_B1_2_EDIT.txt,IDN,PTJ,B1_2,JES,216,36,35,71,229,9,8,8,8,8,68.3,65.8,W_IDN_033,M,17,1,N/A,Computer,Sciences & Technology,N/A,N/A,42,B1_2,5.17,4.83,10,0.34,2.5,4.5,4.25,4.22,4.11,5.75,4.25,3.75,3.75,6,5,6,6,,,,,,,,,,,,,,,,
W_IDN_PTJ0_034_B1_2_EDIT.txt,IDN,PTJ,B1_2,JES,247,29,31,60,225,9,9,9,9,9,75,71.3,W_IDN_034,F,20,3,N/A,Engineering,Sciences & Technology,N/A,N/A,40,B1_2,4.33,3.17,7.5,1.16,3,4.5,3.25,3.56,4,4.5,5.25,3,2.75,1,5,5,5,,,,,,,,,,,,,,,,
W_IDN_PTJ0_035_B1_2_EDIT.txt,IDN,PTJ,A2_0,JES,242,62,40,102,231,10,9,8,8,9,73.3,70.4,W_IDN_035,F,19,2,N/A,Linguistics,Humanities,N/A,N/A,41,B1_2,4.5,5.33,9.83,-0.83,2.5,3.25,5.25,4.44,3.67,4.5,4.25,4,4.25,6,6,6,6,,,,,,,,,,,,,,,,
W_IDN_PTJ0_039_A2_0_EDIT.txt,IDN,PTJ,A2_0,JES,286,17,10,27,241,10,10,10,9,10,81.7,77.5,W_IDN_039,M,20,3,N/A,Engineering,Sciences & Technology,TOEFL (PBT),412,41,A2_0,4.5,4.67,9.17,-0.17,2.5,2.38,3.25,2.89,2.67,3,3,2.5,2.75,3,5,4,4,,,,,,,,,,,,,,,,
W_IDN_PTJ0_045_A2_0_EDIT.txt,IDN,PTJ,A2_0,JES,210,58,57,115,303,8,7,6,6,7,56.7,54.6,W_IDN_045,F,18,2,N/A,Marketing,Social Sciences,N/A,N/A,19,A2_0,5.5,5.83,11.33,-0.33,5,4.75,5.75,5.78,4.67,5.25,5.5,5,5.25,5,4,5,5,,,,,,,,,,,,,,,,
W_IDN_PTJ0_050_A2_0_EDIT.txt,IDN,PTJ,A2_0,JES,247,66,49,115,207,7,7,6,6,6,53.3,51.7,W_IDN_050,M,21,2,N/A,Engineering,Sciences & Technology,N/A,N/A,24,A2_0,4.67,4.5,9.17,0.17,4.5,4.5,4.75,5.11,4.11,5,3.75,5.25,4.5,6,5,5,5,,,,,,,,,,,,,,,,
W_IDN_PTJ0_054_A2_0_EDIT.txt,IDN,PTJ,A2_0,JES,190,46,35,81,250,11,11,11,10,11,90,85.4,W_IDN_054,M,20,2,N/A,Engineering,Sciences & Technology,N/A,N/A,24,A2_0,4.67,4.17,8.84,0.5,2.5,2.75,2.88,2.89,2.67,3.25,2.75,2.75,2.5,3,2,3,3,,,,,,,,,,,,,,,,
W_IDN_PTJ0_070_A2_0_EDIT.txt,IDN,PTJ,B1_1,JES,259,61,59,120,203,10,9,8,7,8,70,68.3,W_IDN_070,M,21,3,N/A,Engineering,Sciences & Technology,TOEFL (PBT),442,42,A2_0,5.17,5.67,10.84,-0.5,2.5,2.88,2.63,2.67,2.78,3.75,2.75,2.25,2.25,2,3,3,3,,,,,,,,,,,,,,,,
W_IDN_SMK0_001_B1_1_EDIT.txt,IDN,SMK,B1_1,JES,226,56,45,101,234,8,8,6,6,6,56.7,55.8,W_IDN_001,M,22,7,N/A,Information Technology,Sciences & Technology,TOEFL (PBT),507,33,B1_1,5.5,4.17,9.67,1.33,3,3.63,3.75,3,4.22,4.5,4.5,2.75,3,4,3,3,3,,,,,,,,,,,,,,,,
W_IDN_SMK0_002_B1_1_EDIT.txt,IDN,SMK,B1_1,JES,219,46,34,80,227,9,8,8,7,8,66.7,64.2,W_IDN_002,F,18,1,N/A,Business,Social Sciences,N/A,N/A,31,B1_1,5.33,4.67,10,0.66,2.5,4,3.88,4.67,2.89,4.5,4.25,4,3,2,5,5,5,,,,,,,,,,,,,,,,
W_IDN_SMK0_003_B1_1_EDIT.txt,IDN,SMK,B1_1,JES,238,58,39,97,246,8,7,6,6,7,56.7,54.6,W_IDN_003,M,19,2,N/A,Engineering,Sciences & Technology,N/A,N/A,31,B1_1,4.17,4.5,8.67,-0.33,3,3.25,3.5,3.56,3.11,3.5,3.5,3,3.5,2,3,3,4,,,,,,,,,,,,,,,,
W_IDN_SMK0_004_B1_1_EDIT.txt,IDN,SMK,B1_1,JES,205,28,23,51,205,9,8,8,7,8,66.7,64.2,W_IDN_004,F,19,1,N/A,Business,Social Sciences,N/A,N/A,32,B1_1,3.17,4.17,7.34,-1,4.5,3.88,5.5,4.89,4.44,4.5,4.75,4.25,5.25,3,4,5,6,,,,,,,,,,,,,,,,
W_IDN_SMK0_005_B1_1_EDIT.txt,IDN,SMK,B1_1,JES,201,62,37,99,212,7,6,6,6,6,51.7,50,W_IDN_005,F,20,2,N/A,Engineering,Sciences & Technology,N/A,N/A,33,B1_1,4.67,4.5,9.17,0.17,4.5,4.5,4.75,5.11,4.11,5,3.75,5.25,4.5,6,5,5,5,,,,,,,,,,,,,,,,
W_IDN_SMK0_007_B1_1_EDIT.txt,IDN,SMK,B1_1,JES,197,46,42,88,204,8,7,6,6,7,56.7,54.6,W_IDN_007,F,18,1,N/A,English,Humanities,N/A,N/A,26,B1_1,4.5,4.33,8.83,0.17,2,3.75,5.38,4.56,4,5,4.75,4.5,4,6,4,5,5,,,,,,,,,,,,,,,,
W_IDN_SMK0_008_A2_0_EDIT.txt,IDN,SMK,A2_0,JES,233,43,40,83,239,6,7,7,6,6,53.3,50.8,W_IDN_008,F,22,4,N/A,Engineering,Sciences & Technology,TOEFL (PBT),460,38,A2_0,4.17,5.17,9.34,-1,5,4.5,4.63,4.78,4.44,5,4.5,4.25,4.5,4,4,5,4,,,,,,,,,,,,,,,,
W_IDN_SMK0_009_B1_2_EDIT.txt,IDN,SMK,B1_2,JES,206,25,22,47,204,7,7,7,7,7,58.3,55.4,W_IDN_009,F,18,1,N/A,Information Technology,Sciences & Technology,N/A,N/A,43,B1_2,5.5,4.5,10,1,2,3,2.63,2.67,2.78,3,3.5,2,2.75,4,5,3,4,,,,,,,,,,,,,,,,
W_IDN_SMK0_011_B1_1_EDIT.txt,IDN,SMK,B1_1,JES,214,55,39,94,202,7,7,7,6,6,55,53.3,W_IDN_011,M,20,2,N/A,English,Humanities,N/A,N/A,25,B1_1,5.17,4.33,9.5,0.84,3.5,3,3.63,3.44,3.22,3.75,3.5,3,3,3,3,4,5,,,,,,,,,,,,,,,,
W_IDN_SMK0_012_B1_1_EDIT.txt,IDN,SMK,B1_1,JES,199,47,48,95,221,8,7,6,6,7,56.7,54.6,W_IDN_012,M,20,2,N/A,Engineering,Sciences & Technology,N/A,N/A,30,B1_1,5.33,4.17,9.5,1.16,3,2.75,2.88,3.11,2.56,3.5,3.5,2,2.25,2,3,2,3,,,,,,,,,,,,,,,,
W_IDN_SMK0_013_B1_1_EDIT.txt,IDN,SMK,B1_1,JES,235,47,40,87,241,6,6,7,6,7,53.3,49.6,W_IDN_013,M,19,2,N/A,Engineering,Sciences & Technology,N/A,N/A,30,B1_1,5,5.33,10.33,-0.33,4,3.88,4.38,4.11,4.11,4.5,5.5,3.5,3,3,4,4,4,,,,,,,,,,,,,,,,
W_IDN_SMK0_014_B1_1_EDIT.txt,IDN,SMK,B1_1,JES,187,29,29,58,207,9,9,8,7,8,68.3,65.8,W_IDN_014,M,21,3,N/A,Communication,Humanities,N/A,N/A,28,B1_1,4.67,5.33,10,-0.66,5,4.5,5,4.56,5,4.75,4.75,5,4.5,6,6,6,6,,,,,,,,,,,,,,,,
W_IDN_SMK0_015_B1_2_EDIT.txt,IDN,SMK,B1_2,JES,200,13,23,36,221,11,11,10,10,11,88.3,83.8,W_IDN_015,M,19,1,N/A,Business,Social Sciences,N/A,N/A,44,B1_2,5,5,10,0,3.5,3.5,4.63,4.33,3.67,4.25,4.5,3.25,4.25,6,4,4,4,,,,,,,,,,,,,,,,
W_IDN_SMK0_017_A2_0_EDIT.txt,IDN,SMK,A2_0,JES,233,64,66,130,248,9,8,8,7,8,66.7,64.2,W_IDN_017,F,18,1,N/A,Arabic,Humanities,N/A,N/A,17,A2_0,4.67,3,7.67,1.67,3.5,4.88,4.63,4.67,4.56,5,5,4.25,4.75,2,6,6,5,,,,,,,,,,,,,,,,
W_IDN_SMK0_020_B1_2_EDIT.txt,IDN,SMK,B1_2,JES,257,46,47,93,278,7,8,7,6,7,58.3,55.4,W_IDN_020,F,18,1,N/A,Accounting,Social Sciences,N/A,N/A,44,B1_2,5.83,5.83,11.66,0,1,4.38,3.88,3.33,4.22,4.75,4.5,3.25,4,4,6,4,4,,,,,,,,,,,,,,,,
W_IDN_SMK0_021_B1_2_EDIT.txt,IDN,SMK,B1_2,JES,208,21,23,44,206,10,9,9,8,9,75,72.1,W_IDN_021,M,21,3,N/A,Management,Social Sciences,N/A,N/A,36,B1_2,4.33,5.5,9.83,-1.17,2,3,3.25,4,2,3.25,3.25,3,3,4,4,3,4,,,,,,,,,,,,,,,,
W_IDN_SMK0_022_A2_0_EDIT.txt,IDN,SMK,A2_0,JES,200,45,45,90,231,9,9,8,7,7,66.7,65.4,W_IDN_022,F,18,1,N/A,English,Humanities,N/A,N/A,16,A2_0,5.5,5.83,11.33,-0.33,3.5,3.63,3.63,3.89,3.33,4.25,3.25,3.25,3.75,6,5,4,4,,,,,,,,,,,,,,,,
W_IDN_SMK0_023_A2_0_EDIT.txt,IDN,SMK,A2_0,JES,201,45,43,88,203,7,7,7,6,6,55,53.3,W_IDN_023,F,18,1,N/A,Arabic,Humanities,N/A,N/A,22,A2_0,4.83,5.17,10,-0.34,4,4.88,4.63,4.78,4.56,5,4.75,4.5,4.75,2,6,6,5,,,,,,,,,,,,,,,,
W_IDN_SMK0_024_B1_2_EDIT.txt,IDN,SMK,B1_2,JES,212,26,21,47,217,10,10,10,9,10,81.7,77.5,W_IDN_024,F,18,1,N/A,English,Humanities,N/A,N/A,42,B1_2,4.83,5.33,10.16,-0.5,4.5,4.25,6,5.22,4.89,5.25,5.25,5,5,6,6,6,6,,,,,,,,,,,,,,,,
W_IDN_SMK0_025_A2_0_EDIT.txt,IDN,SMK,A2_0,JES,191,33,38,71,212,8,7,7,6,7,58.3,56.3,W_IDN_025,M,18,1,N/A,Engineering,Sciences & Technology,N/A,N/A,20,A2_0,3,3,6,0,2,3.5,4,3.78,3.33,3.75,3.75,3.75,3.75,3,3,3,3,,,,,,,,,,,,,,,,
W_IDN_SMK0_027_B1_2_EDIT.txt,IDN,SMK,B1_2,JES,212,49,25,74,209,8,7,7,7,7,60,57.9,W_IDN_027,M,18,1,N/A,Informatics,Sciences & Technology,N/A,N/A,38,B1_2,4.5,5.17,9.67,-0.67,2,3.25,2.63,2.33,3.33,3.5,2.75,2.75,2.75,3,3,3,3,,,,,,,,,,,,,,,,
W_IDN_SMK0_031_B1_2_EDIT.txt,IDN,SMK,B1_2,JES,235,48,43,91,248,8,8,8,7,8,65,61.7,W_IDN_031,M,19,1,N/A,Business,Social Sciences,N/A,N/A,40,B1_2,4.5,4.83,9.33,-0.33,4,4,4.25,4.33,3.89,3.75,5,3.5,4.25,6,5,6,5,,,,,,,,,,,,,,,,
W_IDN_SMK0_033_B1_2_EDIT.txt,IDN,SMK,B1_2,JES,215,34,36,70,223,9,7,8,7,8,65,62.5,W_IDN_033,M,17,1,N/A,Computer,Sciences & Technology,N/A,N/A,42,B1_2,5.17,4.83,10,0.34,2.5,4.5,4.25,4.22,4.11,5.75,4.25,3.75,3.75,6,5,6,6,,,,,,,,,,,,,,,,
W_IDN_SMK0_034_B1_2_EDIT.txt,IDN,SMK,B1_2,JES,213,39,32,71,207,10,10,9,8,9,76.7,73.8,W_IDN_034,F,20,3,N/A,Engineering,Sciences & Technology,N/A,N/A,40,B1_2,4.33,3.17,7.5,1.16,3,4.5,3.25,3.56,4,4.5,5.25,3,2.75,1,5,5,5,,,,,,,,,,,,,,,,
W_IDN_SMK0_035_B1_2_EDIT.txt,IDN,SMK,B1_2,JES,200,31,23,54,206,10,10,9,8,9,76.7,73.8,W_IDN_035,F,19,2,N/A,Linguistics,Humanities,N/A,N/A,41,B1_2,4.5,5.33,9.83,-0.83,2.5,3.25,5.25,4.44,3.67,4.5,4.25,4,4.25,6,6,6,6,,,,,,,,,,,,,,,,
W_IDN_SMK0_039_A2_0_EDIT.txt,IDN,SMK,A2_0,JES,197,40,24,64,204,10,8,10,9,9,76.7,73.8,W_IDN_039,M,20,3,N/A,Engineering,Sciences & Technology,TOEFL (PBT),412,41,A2_0,4.5,4.67,9.17,-0.17,2.5,2.38,3.25,2.89,2.67,3,3,2.5,2.75,3,5,4,4,,,,,,,,,,,,,,,,
