Code,Country,PTJ1 (wds),PTJ2 (wds),SMK1 (wds),SMK2 (wds),Self Ev,Sex,Age,Grade/Degree,Yrs of Stay (< Yrs),ENS Type,Major/ Occupation,Acad. Genre,Test,Score,VST,CEFR,INTM,INSM,INTM+INSM,INTM-INSM,Primary,Secondary,College,Inschool,Outschool,Listening,Reading,Speaking,Writing,NS,Pronunciation,Presentation,EssayW
W_ENS_107,ENS_CAN,213,N/A,218,N/A,N/A,M,34,N/A,N/A,Teacher,English Instructor,N/A,N/A,N/A,N/A,XX_0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
W_ENS_108,ENS_GBR,267,N/A,253,N/A,N/A,M,29,N/A,N/A,Teacher,English Instructor,N/A,N/A,N/A,N/A,XX_0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
W_ENS_109,ENS_GBR,304,N/A,246,N/A,N/A,M,40,N/A,N/A,Teacher,English Instructor,N/A,N/A,N/A,N/A,XX_0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
W_ENS_110,ENS_USA,272,N/A,257,N/A,N/A,M,52,N/A,N/A,Teacher,English Instructor,N/A,N/A,N/A,N/A,XX_0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
W_ENS_111,ENS_CAN,235,N/A,250,N/A,N/A,M,40,N/A,N/A,Teacher,English Instructor,N/A,N/A,N/A,N/A,XX_0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
W_ENS_112,ENS_USA,214,N/A,245,N/A,N/A,M,59,N/A,N/A,Teacher,English Instructor,N/A,N/A,N/A,N/A,XX_0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
W_ENS_113,ENS_USA,225,N/A,204,N/A,N/A,M,45,N/A,N/A,Teacher,English Instructor,N/A,N/A,N/A,N/A,XX_0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
W_ENS_114,ENS_USA,194,N/A,203,N/A,N/A,M,38,N/A,N/A,Teacher,English Instructor,N/A,N/A,N/A,N/A,XX_0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
W_ENS_115,ENS_CAN,220,N/A,211,N/A,N/A,M,34,N/A,N/A,Teacher,English Instructor,N/A,N/A,N/A,N/A,XX_0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
W_ENS_116,ENS_GBR,280,N/A,260,N/A,N/A,M,29,N/A,N/A,Teacher,English Instructor,N/A,N/A,N/A,N/A,XX_0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
W_ENS_117,ENS_GBR,282,N/A,281,N/A,N/A,M,28,N/A,N/A,Others,Translator,N/A,N/A,N/A,N/A,XX_0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
W_ENS_118,ENS_USA,228,N/A,229,N/A,N/A,M,26,N/A,N/A,Others,Translator,N/A,N/A,N/A,N/A,XX_0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
W_ENS_119,ENS_USA,210,N/A,227,N/A,N/A,F,54,N/A,N/A,Others,Translator,N/A,N/A,N/A,N/A,XX_0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
W_ENS_120,ENS_USA,235,N/A,300,N/A,N/A,M,27,N/A,N/A,Others,Translator,N/A,N/A,N/A,N/A,XX_0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
W_ENS_121,ENS_AUS,230,N/A,302,N/A,N/A,M,40,N/A,N/A,Others,Company Employee,N/A,N/A,N/A,N/A,XX_0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
W_ENS_122,ENS_USA,250,N/A,241,N/A,N/A,M,41,N/A,N/A,Teacher,Teacher,N/A,N/A,N/A,N/A,XX_0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
W_ENS_123,ENS_USA,282,N/A,326,N/A,N/A,M,32,N/A,N/A,Others,Translator,N/A,N/A,N/A,N/A,XX_0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
W_ENS_124,ENS_USA,298,N/A,235,N/A,N/A,M,41,N/A,N/A,Others,Actor,N/A,N/A,N/A,N/A,XX_0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
W_ENS_125,ENS_USA,256,N/A,296,N/A,N/A,M,24,N/A,N/A,Others,Translator,N/A,N/A,N/A,N/A,XX_0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
W_ENS_126,ENS_NZL,259,N/A,306,N/A,N/A,M,51,N/A,N/A,Others,IT Consultant,N/A,N/A,N/A,N/A,XX_0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
W_ENS_127,ENS_USA,248,N/A,315,N/A,N/A,M,31,N/A,N/A,Others,Translator,N/A,N/A,N/A,N/A,XX_0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
W_ENS_128,ENS_GBR,229,N/A,270,N/A,N/A,M,46,N/A,N/A,Others,Translator,N/A,N/A,N/A,N/A,XX_0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
W_ENS_129,ENS_USA,223,N/A,206,N/A,N/A,M,25,N/A,N/A,Teacher,English Instructor,N/A,N/A,N/A,N/A,XX_0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
W_ENS_130,ENS_USA,226,N/A,225,N/A,N/A,M,26,N/A,N/A,Teacher,Teacher,N/A,N/A,N/A,N/A,XX_0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
W_ENS_131,ENS_AUS,233,N/A,215,N/A,N/A,F,31,N/A,N/A,Teacher,English Instructor,N/A,N/A,N/A,N/A,XX_0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
W_ENS_132,ENS_CAN,218,N/A,209,N/A,N/A,M,36,N/A,N/A,Others,Company Employee,N/A,N/A,N/A,N/A,XX_0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
W_ENS_133,ENS_CAN,211,N/A,225,N/A,N/A,M,26,N/A,N/A,Teacher,Teacher,N/A,N/A,N/A,N/A,XX_0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
W_ENS_134,ENS_USA,230,N/A,229,N/A,N/A,M,42,N/A,N/A,Others,Company Employee,N/A,N/A,N/A,N/A,XX_0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
W_ENS_135,ENS_NZL,227,N/A,222,N/A,N/A,F,33,N/A,N/A,Teacher,Teacher,N/A,N/A,N/A,N/A,XX_0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
W_ENS_136,ENS_CAN,205,N/A,248,N/A,N/A,F,44,N/A,N/A,Others,Translator,N/A,N/A,N/A,N/A,XX_0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
W_ENS_137,ENS_CAN,210,N/A,208,N/A,N/A,F,27,N/A,N/A,Teacher,English Instructor,N/A,N/A,N/A,N/A,XX_0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
W_ENS_138,ENS_CAN,209,N/A,228,N/A,N/A,M,31,N/A,N/A,Teacher,English Instructor,N/A,N/A,N/A,N/A,XX_0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
W_ENS_139,ENS_USA,204,N/A,215,N/A,N/A,M,29,N/A,N/A,Others,Company Employee,N/A,N/A,N/A,N/A,XX_0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
W_ENS_140,ENS_USA,218,N/A,201,N/A,N/A,M,43,N/A,N/A,Others,Company Employee,N/A,N/A,N/A,N/A,XX_0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
W_ENS_141,ENS_AUS,222,N/A,209,N/A,N/A,F,50,N/A,N/A,Teacher,Teacher,N/A,N/A,N/A,N/A,XX_0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
W_ENS_142,ENS_CAN,201,N/A,217,N/A,N/A,M,38,N/A,N/A,Others,Company Employee,N/A,N/A,N/A,N/A,XX_0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
W_ENS_143,ENS_USA,214,N/A,220,N/A,N/A,M,25,N/A,N/A,Teacher,English Instructor,N/A,N/A,N/A,N/A,XX_0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
W_ENS_144,ENS_GBR,205,N/A,211,N/A,N/A,F,26,N/A,N/A,Teacher,English Instructor,N/A,N/A,N/A,N/A,XX_0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
W_ENS_145,ENS_USA,218,N/A,235,N/A,N/A,F,29,N/A,N/A,Others,Model,N/A,N/A,N/A,N/A,XX_0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
W_ENS_146,ENS_NZL,200,N/A,261,N/A,N/A,F,45,N/A,N/A,Others,Company Employee,N/A,N/A,N/A,N/A,XX_0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
W_ENS_147,ENS_AUS,273,N/A,226,N/A,N/A,M,28,N/A,N/A,Others,Musician,N/A,N/A,N/A,N/A,XX_0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
W_ENS_148,ENS_CAN,252,N/A,239,N/A,N/A,F,25,N/A,N/A,Teacher,English Instructor,N/A,N/A,N/A,N/A,XX_0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
W_ENS_149,ENS_GBR,223,N/A,239,N/A,N/A,F,34,N/A,N/A,Others,Translator,N/A,N/A,N/A,N/A,XX_0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
W_ENS_150,ENS_USA,241,N/A,201,N/A,N/A,M,36,N/A,N/A,Others,Accounting,N/A,N/A,N/A,N/A,XX_0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
W_ENS_151,ENS_NZL,254,N/A,209,N/A,N/A,F,39,N/A,N/A,Others,Financial Consultant,N/A,N/A,N/A,N/A,XX_0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
W_ENS_152,ENS_GBR,226,N/A,204,N/A,N/A,M,27,N/A,N/A,Others,Company Employee,N/A,N/A,N/A,N/A,XX_0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
W_ENS_153,ENS_USA,229,N/A,211,N/A,N/A,M,32,N/A,N/A,Others,Company Employee,N/A,N/A,N/A,N/A,XX_0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
W_ENS_154,ENS_USA,212,N/A,208,N/A,N/A,M,31,N/A,N/A,Others,Company Employee,N/A,N/A,N/A,N/A,XX_0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
W_ENS_155,ENS_CAN,227,N/A,239,N/A,N/A,F,23,N/A,N/A,Teacher,English Instructor,N/A,N/A,N/A,N/A,XX_0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
W_ENS_156,ENS_USA,220,N/A,235,N/A,N/A,F,24,N/A,N/A,Others,Artist,N/A,N/A,N/A,N/A,XX_0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
W_ENS_157,ENS_GBR,241,N/A,261,N/A,N/A,M,29,N/A,N/A,Others,Restaurant Employee,N/A,N/A,N/A,N/A,XX_0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
W_ENS_158,ENS_AUS,229,N/A,216,N/A,N/A,M,33,N/A,N/A,Teacher,English Instructor,N/A,N/A,N/A,N/A,XX_0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
W_ENS_159,ENS_GBR,221,N/A,201,N/A,N/A,M,42,N/A,N/A,Teacher,Teacher,N/A,N/A,N/A,N/A,XX_0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
W_ENS_160,ENS_CAN,205,N/A,215,N/A,N/A,M,25,N/A,N/A,Teacher,English Instructor,N/A,N/A,N/A,N/A,XX_0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
W_ENS_161,ENS_USA,206,N/A,211,N/A,N/A,M,35,N/A,N/A,Others,Company Employee,N/A,N/A,N/A,N/A,XX_0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
W_ENS_162,ENS_AUS,214,N/A,202,N/A,N/A,F,39,N/A,N/A,Others,Company Employee,N/A,N/A,N/A,N/A,XX_0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
W_ENS_163,ENS_NZL,217,N/A,201,N/A,N/A,F,31,N/A,N/A,Others,Company Employee,N/A,N/A,N/A,N/A,XX_0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
W_ENS_164,ENS_USA,216,N/A,205,N/A,N/A,F,30,N/A,N/A,Others,Company Employee,N/A,N/A,N/A,N/A,XX_0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
W_ENS_165,ENS_GBR,216,N/A,214,N/A,N/A,F,29,N/A,N/A,Others,Company Employee,N/A,N/A,N/A,N/A,XX_0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
W_ENS_166,ENS_GBR,211,N/A,212,N/A,N/A,M,22,N/A,N/A,Others,Company Employee,N/A,N/A,N/A,N/A,XX_0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
W_ENS_167,ENS_USA,233,N/A,230,N/A,N/A,F,30,N/A,N/A,Others,Translator,N/A,N/A,N/A,N/A,XX_0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
W_ENS_168,ENS_GBR,205,N/A,200,N/A,N/A,M,36,N/A,N/A,Others,Company Employee,N/A,N/A,N/A,N/A,XX_0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
W_ENS_169,ENS_CAN,240,N/A,206,N/A,N/A,M,26,N/A,N/A,Teacher,English Instructor,N/A,N/A,N/A,N/A,XX_0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
W_ENS_170,ENS_AUS,218,N/A,207,N/A,N/A,M,24,N/A,N/A,Teacher,English Instructor,N/A,N/A,N/A,N/A,XX_0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
W_ENS_171,ENS_USA,211,N/A,201,N/A,N/A,M,28,N/A,N/A,Others,Medical doctor,N/A,N/A,N/A,N/A,XX_0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
W_ENS_172,ENS_GBR,210,N/A,218,N/A,N/A,F,37,N/A,N/A,Others,Housewife,N/A,N/A,N/A,N/A,XX_0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
W_ENS_173,ENS_CAN,212,N/A,216,N/A,N/A,F,33,N/A,N/A,Others,Shop Owner,N/A,N/A,N/A,N/A,XX_0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
W_ENS_174,ENS_USA,202,N/A,209,N/A,N/A,F,24,N/A,N/A,Others,Translator,N/A,N/A,N/A,N/A,XX_0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
W_ENS_175,ENS_NZL,203,N/A,220,N/A,N/A,F,29,N/A,N/A,Others,Shop Clerk,N/A,N/A,N/A,N/A,XX_0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
W_ENS_176,ENS_AUS,206,N/A,203,N/A,N/A,F,28,N/A,N/A,Others,Company Employee,N/A,N/A,N/A,N/A,XX_0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
W_ENS_177,ENS_NZL,219,N/A,207,N/A,N/A,F,34,N/A,N/A,Others,Medical doctor,N/A,N/A,N/A,N/A,XX_0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
W_ENS_178,ENS_GBR,213,N/A,204,N/A,N/A,M,26,N/A,N/A,Teacher,Teacher,N/A,N/A,N/A,N/A,XX_0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
W_ENS_179,ENS_GBR,211,N/A,205,N/A,N/A,M,37,N/A,N/A,Others,Company Employee,N/A,N/A,N/A,N/A,XX_0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
W_ENS_180,ENS_NZL,210,N/A,211,N/A,N/A,F,35,N/A,N/A,Teacher,Teacher,N/A,N/A,N/A,N/A,XX_0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
W_ENS_181,ENS_AUS,206,N/A,211,N/A,N/A,M,27,N/A,N/A,Others,Company Employee,N/A,N/A,N/A,N/A,XX_0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
W_ENS_182,ENS_CAN,211,N/A,217,N/A,N/A,F,35,N/A,N/A,Teacher,English Instructor,N/A,N/A,N/A,N/A,XX_0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
W_ENS_183,ENS_GBR,212,N/A,234,N/A,N/A,F,24,N/A,N/A,Teacher,English Instructor,N/A,N/A,N/A,N/A,XX_0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
W_ENS_184,ENS_AUS,215,N/A,203,N/A,N/A,M,23,N/A,N/A,Teacher,English Instructor,N/A,N/A,N/A,N/A,XX_0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
W_ENS_185,ENS_AUS,206,N/A,210,N/A,N/A,F,33,N/A,N/A,Others,Translator,N/A,N/A,N/A,N/A,XX_0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
W_ENS_186,ENS_AUS,205,N/A,208,N/A,N/A,M,28,N/A,N/A,Others,Company Employee,N/A,N/A,N/A,N/A,XX_0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
W_ENS_187,ENS_CAN,210,N/A,201,N/A,N/A,M,26,N/A,N/A,Others,Company Employee,N/A,N/A,N/A,N/A,XX_0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
W_ENS_188,ENS_GBR,260,N/A,205,N/A,N/A,F,31,N/A,N/A,Others,Company Employee,N/A,N/A,N/A,N/A,XX_0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
W_ENS_189,ENS_CAN,233,N/A,205,N/A,N/A,M,36,N/A,N/A,Others,Company Employee,N/A,N/A,N/A,N/A,XX_0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
W_ENS_190,ENS_NZL,219,N/A,230,N/A,N/A,F,23,N/A,N/A,Others,Model,N/A,N/A,N/A,N/A,XX_0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
W_ENS_191,ENS_CAN,203,N/A,204,N/A,N/A,F,24,N/A,N/A,Teacher,English Instructor,N/A,N/A,N/A,N/A,XX_0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
W_ENS_192,ENS_CAN,203,N/A,200,N/A,N/A,M,41,N/A,N/A,Others,Company Employee,N/A,N/A,N/A,N/A,XX_0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
W_ENS_193,ENS_AUS,206,N/A,209,N/A,N/A,F,40,N/A,N/A,Others,Translator,N/A,N/A,N/A,N/A,XX_0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
W_ENS_194,ENS_GBR,208,N/A,206,N/A,N/A,F,36,N/A,N/A,Teacher,Teacher,N/A,N/A,N/A,N/A,XX_0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
W_ENS_195,ENS_GBR,222,N/A,214,N/A,N/A,M,37,N/A,N/A,Others,Engineer,N/A,N/A,N/A,N/A,XX_0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
W_ENS_196,ENS_GBR,228,N/A,201,N/A,N/A,M,57,N/A,N/A,Teacher,Professor,N/A,N/A,N/A,N/A,XX_0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
W_ENS_197,ENS_GBR,216,N/A,204,N/A,N/A,F,37,N/A,N/A,Others,Writer,N/A,N/A,N/A,N/A,XX_0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
W_ENS_198,ENS_GBR,213,N/A,222,N/A,N/A,F,45,N/A,N/A,Teacher,Professor,N/A,N/A,N/A,N/A,XX_0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
W_ENS_199,ENS_GBR,225,N/A,216,N/A,N/A,F,43,N/A,N/A,Teacher,Professor,N/A,N/A,N/A,N/A,XX_0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
W_ENS_200,ENS_AUS,229,N/A,219,N/A,N/A,M,34,N/A,N/A,Others,Nurse,N/A,N/A,N/A,N/A,XX_0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
W_HKG_001,HKG,230,N/A,221,N/A,N/A,M,21,1,N/A,N/A,Computer,Sciences & Technology,N/A,N/A,41,B1_2,4.17,5,9.17,-0.83,2.5,2.38,4,3.11,3.11,3,4.75,2.5,2.5,6,3,5,5
W_HKG_002,HKG,193,N/A,210,N/A,N/A,F,19,1,N/A,N/A,Biology,Sciences & Technology,N/A,N/A,36,B1_2,4.83,5,9.83,-0.17,3.5,3,3.75,3.67,3.11,3.75,3.5,3,3.25,1,3,4,5
W_HKG_003,HKG,207,N/A,206,N/A,N/A,M,19,N/A,N/A,N/A,Math,Sciences & Technology,HKALE,E,43,B1_2,1.83,5.5,7.33,-3.67,2,2.25,2.88,3.56,1.44,2.75,3.25,2,2.25,3,2,5,5
